48 1128
v 0 867.389 186.146
v 1 286.765 0
v 2 712.074 182.405
v 3 50.4386 107.198
v 4 396.285 210.784
v 5 980.134 573.787
v 6 975.619 478.07
v 7 935.888 162.281
v 8 888.545 241.873
v 9 142.157 263.029
v 10 704.076 334.881
v 11 771.285 369.324
v 12 605.779 343.653
v 13 593.653 261.223
v 14 817.466 344.814
v 15 786.507 85.0103
v 16 980.521 667.441
v 17 961.3 461.816
v 18 996.13 607.972
v 19 759.804 458.075
v 20 577.012 433.308
v 21 785.733 141.899
v 22 669.376 280.186
v 23 209.365 361.068
v 24 554.309 298.246
v 25 85.7843 128.483
v 26 973.297 620.356
v 27 971.491 512.255
v 28 408.54 96.2332
v 29 947.11 579.979
v 30 972.007 360.036
v 31 417.312 425.052
v 32 827.657 408.024
v 33 593.137 153.251
v 34 1.67699 284.572
v 35 933.695 486.197
v 36 1000 591.46
v 37 952.27 288.184
v 38 448.142 363.648
v 39 807.663 274.123
v 40 641.77 16.7699
v 41 245.872 201.109
v 42 937.822 630.676
v 43 967.363 416.538
v 44 0 343.911
v 45 876.806 384.804
v 46 667.57 418.989
v 47 388.674 249.226
e 0 8 59.6081
e 0 7 72.5367
e 0 21 92.8737
e 0 39 106.336
e 0 15 129.5
e 0 37 132.728
e 0 2 155.36
e 0 14 166.337
e 0 45 198.881
e 0 30 202.936
e 0 11 206.858
e 0 22 219.21
e 0 10 220.892
e 0 32 225.408
e 0 43 251.148
e 0 33 276.218
e 0 40 282.121
e 0 13 283.845
e 0 17 291.228
e 0 19 292.439
e 0 12 305.366
e 0 46 306.828
e 0 35 307.29
e 0 6 311.342
e 0 24 332.544
e 0 27 342.322
e 0 20 381.324
e 0 29 401.822
e 0 5 403.705
e 0 36 426.457
e 0 18 441.035
e 0 26 446.94
e 0 42 450.076
e 0 38 455.275
e 0 28 467.576
e 0 4 471.748
e 0 47 482.853
e 0 16 494.413
e 0 31 509.554
e 0 1 609.733
e 0 41 621.697
e 0 23 680.877
e 0 9 729.296
e 0 25 783.729
e 0 3 820.756
e 0 34 871.289
e 0 44 881.62
e 1 28 155.21
e 1 41 205.225
e 1 4 237.539
e 1 25 238.539
e 1 3 259.502
e 1 47 269.257
e 1 9 300.159
e 1 33 342.564
e 1 40 355.401
e 1 23 369.271
e 1 38 397.848
e 1 24 400.662
e 1 34 402.81
e 1 13 403.011
e 1 31 444.647
e 1 44 447.782
e 1 2 462.774
e 1 12 468.901
e 1 22 474.231
e 1 15 506.921
e 1 21 518.753
e 1 20 521.535
e 1 10 535.065
e 1 46 566.184
e 1 39 588.624
e 1 11 609.229
e 1 14 632.883
e 1 8 648.569
e 1 19 658.482
e 1 7 669.1
e 1 32 677.531
e 1 45 704.431
e 1 37 725.222
e 1 30 774.069
e 1 43 797.946
e 1 35 809.263
e 1 17 817.479
e 1 6 838.494
e 1 27 855.135
e 1 29 878.881
e 1 5 899.996
e 1 42 906.437
e 1 26 925.294
e 1 36 926.569
e 1 18 934.253
e 1 16 962.692
e 2 21 84.0611
e 2 22 106.697
e 2 33 122.458
e 2 15 122.58
e 2 39 132.474
e 2 13 142.253
e 2 10 152.686
e 2 40 179.938
e 2 8 186.221
e 2 12 193.132
e 2 14 193.609
e 2 24 195.727
e 2 11 196.073
e 2 7 224.716
e 2 46 240.734
e 2 32 253.502
e 2 45 260.964
e 2 37 262.456
e 2 19 279.772
e 2 20 284.946
e 2 30 314.83
e 2 28 315.529
e 2 4 317.062
e 2 38 320.171
e 2 47 330.232
e 2 43 346.397
e 2 17 374.412
e 2 35 376.039
e 2 31 381.789
e 2 6 396.073
e 2 27 419.641
e 2 29 461.852
e 2 41 466.577
e 2 5 474.38
e 2 36 500.228
e 2 42 501.906
e 2 26 509.94
e 2 18 511.659
e 2 23 533.514
e 2 16 554.368
e 2 9 575.592
e 2 25 628.607
e 2 3 665.896
e 2 34 717.706
e 2 44 730.16
e 3 25 41.2597
e 3 9 180.819
e 3 34 183.954
e 3 41 216.826
e 3 44 242.027
e 3 23 299.512
e 3 28 358.269
e 3 4 361.026
e 3 47 366.845
e 3 38 473.218
e 3 31 485.414
e 3 24 538.873
e 3 33 544.649
e 3 13 564.629
e 3 40 598.206
e 3 12 603.584
e 3 20 619.377
e 3 22 642.657
e 3 46 691.422
e 3 10 692.157
e 3 21 736.112
e 3 15 736.402
e 3 11 767.026
e 3 39 775.404
e 3 19 791.4
e 3 14 802.99
e 3 32 833.406
e 3 8 848.858
e 3 45 871.75
e 3 7 887.161
e 3 37 919.813
e 3 30 955.623
e 3 35 961.135
e 3 43 967.699
e 3 17 977.457
e 3 6 996.747
e 3 27 1006.19
e 3 29 1013.68
e 3 42 1030.28
e 3 5 1040.21
e 3 26 1055.94
e 3 36 1065.92
e 3 18 1070.1
e 3 16 1085.78
e 4 47 39.1879
e 4 28 115.205
e 4 41 150.724
e 4 38 161.42
e 4 24 180.613
e 4 13 203.711
e 4 33 205.088
e 4 31 215.297
e 4 23 239.842
e 4 12 248.077
e 4 9 259.443
e 4 22 281.771
e 4 20 286.669
e 4 40 312.897
e 4 25 321.223
e 4 10 331.867
e 4 46 341.971
e 4 21 395.493
e 4 34 401.447
e 4 11 407.136
e 4 15 409.991
e 4 39 416.225
e 4 44 418.048
e 4 19 439.658
e 4 14 441.993
e 4 32 474.327
e 4 8 493.241
e 4 45 511.061
e 4 7 541.778
e 4 37 561.347
e 4 30 594.754
e 4 35 603.872
e 4 43 607.013
e 4 17 618.271
e 4 6 638.02
e 4 27 649.42
e 4 29 663.109
e 4 42 685.253
e 4 5 687.496
e 4 26 707.596
e 4 36 713.713
e 4 18 719.425
e 4 16 741.53
e 5 36 26.5891
e 5 29 33.5992
e 5 18 37.7421
e 5 26 47.0678
e 5 27 62.1365
e 5 42 70.8984
e 5 16 93.6541
e 5 6 95.8237
e 5 35 99.1398
e 5 17 113.544
e 5 43 157.767
e 5 30 213.906
e 5 45 215.387
e 5 32 225.226
e 5 19 248.867
e 5 14 280.873
e 5 37 286.96
e 5 11 292.273
e 5 8 344.319
e 5 39 345.753
e 5 46 348.797
e 5 10 365.081
e 5 7 413.879
e 5 20 426.898
e 5 22 427.519
e 5 12 439.435
e 5 21 473.624
e 5 13 497.055
e 5 24 507.199
e 5 15 525.732
e 5 33 571.505
e 5 38 571.991
e 5 31 582.144
e 5 40 651.735
e 5 47 674.659
e 5 28 744.834
e 5 23 799.584
e 5 41 823.426
e 5 9 893.743
e 5 25 999.078
e 5 44 1006.73
e 5 34 1020.31
e 6 17 21.6615
e 6 27 34.4331
e 6 35 42.7051
e 6 43 62.0839
e 6 29 105.822
e 6 36 115.982
e 6 30 118.089
e 6 18 131.511
e 6 45 135.877
e 6 26 142.305
e 6 42 157.217
e 6 32 163.705
e 6 16 189.434
e 6 37 191.317
e 6 14 206.808
e 6 19 216.74
e 6 11 231.47
e 6 8 251.736
e 6 39 264.204
e 6 10 306.983
e 6 46 313.664
e 6 7 318.279
e 6 22 364.614
e 6 21 386.093
e 6 12 393.509
e 6 20 401.112
e 6 15 436.188
e 6 13 439.227
e 6 24 458.082
e 6 33 501.797
e 6 38 539.745
e 6 31 560.819
e 6 40 569.432
e 6 47 629.98
e 6 28 683.651
e 6 23 775.135
e 6 41 780.537
e 6 9 860.757
e 6 25 956.043
e 6 44 984.8
e 6 34 992.978
e 7 8 92.6081
e 7 37 126.964
e 7 21 151.532
