48 47
v 0 867.389 186.146
v 1 286.765 0
v 2 712.074 182.405
v 3 50.4386 107.198
v 4 396.285 210.784
v 5 980.134 573.787
v 6 975.619 478.07
v 7 935.888 162.281
v 8 888.545 241.873
v 9 142.157 263.029
v 10 704.076 334.881
v 11 771.285 369.324
v 12 605.779 343.653
v 13 593.653 261.223
v 14 817.466 344.814
v 15 786.507 85.0103
v 16 980.521 667.441
v 17 961.3 461.816
v 18 996.13 607.972
v 19 759.804 458.075
v 20 577.012 433.308
v 21 785.733 141.899
v 22 669.376 280.186
v 23 209.365 361.068
v 24 554.309 298.246
v 25 85.7843 128.483
v 26 973.297 620.356
v 27 971.491 512.255
v 28 408.54 96.2332
v 29 947.11 579.979
v 30 972.007 360.036
v 31 417.312 425.052
v 32 827.657 408.024
v 33 593.137 153.251
v 34 1.67699 284.572
v 35 933.695 486.197
v 36 1000 591.46
v 37 952.27 288.184
v 38 448.142 363.648
v 39 807.663 274.123
v 40 641.77 16.7699
v 41 245.872 201.109
v 42 937.822 630.676
v 43 967.363 416.538
v 44 0 343.911
v 45 876.806 384.804
v 46 667.57 418.989
v 47 388.674 249.226
e 0 8 59.6081
e 1 28 155.21
e 2 21 84.0611
e 3 25 41.2597
e 4 47 39.1879
e 5 36 26.5891
e 6 17 21.6615
e 0 7 72.5367
e 9 23 118.864
e 10 22 64.7746
e 11 14 52.2826
e 12 24 68.6373
e 13 24 54.0249
e 15 21 56.8938
e 16 26 47.6356
e 18 36 16.9593
e 19 32 84.3164
e 20 46 91.6823
e 18 26 25.975
e 6 27 34.4331
e 4 28 115.205
e 5 29 33.5992
e 30 43 56.6921
e 31 38 68.709
e 32 45 54.3576
e 13 33 107.973
e 34 44 59.3632
e 17 35 36.8307
e 30 37 74.5139
e 14 39 71.368
e 33 40 144.887
e 9 41 120.793
e 26 42 36.9453
e 17 43 45.6828
e 5 27 62.1365
e 14 32 64.0257
e 10 11 75.5201
e 13 22 78.0607
e 8 37 78.7757
e 8 39 87.0747
e 10 46 91.6885
e 0 21 92.8737
e 24 38 124.695
e 38 47 128.953
e 9 34 142.122
e 9 25 145.878
e 41 47 150.69
